Estacion;Fecha inicial;PM10
ZIPAQUIRA - URBANO;2024-01-20 10:59;16.15
ZIPAQUIRA - URBANO;2024-01-20 09:59;22.79
ZIPAQUIRA - URBANO;2024-01-20 08:59;38.55
ZIPAQUIRA - URBANO;2024-01-20 07:59;38.76
ZIPAQUIRA - URBANO;2024-01-20 06:59;48.86
ZIPAQUIRA - URBANO;2024-01-20 05:59;33.6
ZIPAQUIRA - URBANO;2024-01-20 04:59;30.92
ZIPAQUIRA - URBANO;2024-01-20 03:59;39.27
ZIPAQUIRA - URBANO;2024-01-20 02:59;27.89
ZIPAQUIRA - URBANO;2024-01-20 01:59;26.72
ZIPAQUIRA - URBANO;2024-01-20 00:59;30.23
ZIPAQUIRA - URBANO;2024-01-19 23:59;42.9
ZIPAQUIRA - URBANO;2024-01-19 22:59;13.69
ZIPAQUIRA - URBANO;2024-01-19 21:59;14.33
ZIPAQUIRA - URBANO;2024-01-19 20:59;21.38
ZIPAQUIRA - URBANO;2024-01-19 19:59;19.47
ZIPAQUIRA - URBANO;2024-01-19 18:59;16.9
ZIPAQUIRA - URBANO;2024-01-19 17:59;23.74
ZIPAQUIRA - URBANO;2024-01-19 16:59;15.78
ZIPAQUIRA - URBANO;2024-01-19 15:59;11.71
ZIPAQUIRA - URBANO;2024-01-19 14:59;11.01
ZIPAQUIRA - URBANO;2024-01-19 13:59;20.28
ZIPAQUIRA - URBANO;2024-01-19 12:59;8.34
ZIPAQUIRA - URBANO;2024-01-19 11:59;10.22
ZIPAQUIRA - URBANO;2024-01-19 10:59;11.38
ZIPAQUIRA - URBANO;2024-01-19 09:59;14.31
ZIPAQUIRA - URBANO;2024-01-19 08:59;16.19
ZIPAQUIRA - URBANO;2024-01-19 07:59;60.37
ZIPAQUIRA - URBANO;2024-01-19 06:59;78.78
ZIPAQUIRA - URBANO;2024-01-19 05:59;28.34
ZIPAQUIRA - URBANO;2024-01-19 04:59;22.75
ZIPAQUIRA - URBANO;2024-01-19 03:59;23.36
ZIPAQUIRA - URBANO;2024-01-19 02:59;14.49
ZIPAQUIRA - URBANO;2024-01-19 01:59;6.11
ZIPAQUIRA - URBANO;2024-01-19 00:59;17.1
ZIPAQUIRA - URBANO;2024-01-18 23:59;7.55
ZIPAQUIRA - URBANO;2024-01-18 22:59;8.35
ZIPAQUIRA - URBANO;2024-01-18 21:59;19.51
ZIPAQUIRA - URBANO;2024-01-18 20:59;11.93
ZIPAQUIRA - URBANO;2024-01-18 19:59;15.42
ZIPAQUIRA - URBANO;2024-01-18 18:59;18.99
ZIPAQUIRA - URBANO;2024-01-18 17:59;20.79
ZIPAQUIRA - URBANO;2024-01-18 16:59;17.67
ZIPAQUIRA - URBANO;2024-01-18 15:59;17.21
ZIPAQUIRA - URBANO;2024-01-18 14:59;16.53
ZIPAQUIRA - URBANO;2024-01-18 13:59;20.8
ZIPAQUIRA - URBANO;2024-01-18 12:59;14.85
ZIPAQUIRA - URBANO;2024-01-18 11:59;10.84
ZIPAQUIRA - URBANO;2024-01-18 10:59;11.85
ZIPAQUIRA - URBANO;2024-01-18 09:59;14.53
ZIPAQUIRA - URBANO;2024-01-18 08:59;12.6
ZIPAQUIRA - URBANO;2024-01-18 07:59;23.41
ZIPAQUIRA - URBANO;2024-01-18 06:59;35.06
ZIPAQUIRA - URBANO;2024-01-18 05:59;52.86
ZIPAQUIRA - URBANO;2024-01-18 04:59;32.58
ZIPAQUIRA - URBANO;2024-01-18 03:59;16.68
ZIPAQUIRA - URBANO;2024-01-18 02:59;13.36
ZIPAQUIRA - URBANO;2024-01-18 01:59;13.54
ZIPAQUIRA - URBANO;2024-01-18 00:59;17.94
ZIPAQUIRA - URBANO;2024-01-17 23:59;19.73
ZIPAQUIRA - URBANO;2024-01-17 22:59;18.64
ZIPAQUIRA - URBANO;2024-01-17 21:59;26.13
ZIPAQUIRA - URBANO;2024-01-17 20:59;30.33
ZIPAQUIRA - URBANO;2024-01-17 19:59;18.01
ZIPAQUIRA - URBANO;2024-01-17 18:59;20.07
ZIPAQUIRA - URBANO;2024-01-17 17:59;20.81
ZIPAQUIRA - URBANO;2024-01-17 16:59;13.72
ZIPAQUIRA - URBANO;2024-01-17 15:59;14.39
ZIPAQUIRA - URBANO;2024-01-17 14:59;17.43
ZIPAQUIRA - URBANO;2024-01-17 13:59;13.38
ZIPAQUIRA - URBANO;2024-01-17 12:59;12.39
ZIPAQUIRA - URBANO;2024-01-17 11:59;13.01
ZIPAQUIRA - URBANO;2024-01-17 10:59;14.06
ZIPAQUIRA - URBANO;2024-01-17 09:59;13.69
ZIPAQUIRA - URBANO;2024-01-17 08:59;22.44
ZIPAQUIRA - URBANO;2024-01-17 07:59;55.1
ZIPAQUIRA - URBANO;2024-01-17 06:59;71.55
ZIPAQUIRA - URBANO;2024-01-17 05:59;70.93
ZIPAQUIRA - URBANO;2024-01-17 04:59;43.08
ZIPAQUIRA - URBANO;2024-01-17 03:59;31.65
ZIPAQUIRA - URBANO;2024-01-17 02:59;21.34
ZIPAQUIRA - URBANO;2024-01-17 01:59;20.13
ZIPAQUIRA - URBANO;2024-01-17 00:59;11.3
ZIPAQUIRA - URBANO;2024-01-16 23:59;17.2
ZIPAQUIRA - URBANO;2024-01-16 22:59;14.03
ZIPAQUIRA - URBANO;2024-01-16 21:59;10.48
ZIPAQUIRA - URBANO;2024-01-16 20:59;12.63
ZIPAQUIRA - URBANO;2024-01-16 19:59;14.71
ZIPAQUIRA - URBANO;2024-01-16 18:59;16.46
ZIPAQUIRA - URBANO;2024-01-16 17:59;24.88
ZIPAQUIRA - URBANO;2024-01-16 16:59;14.47
ZIPAQUIRA - URBANO;2024-01-16 15:59;8.83
ZIPAQUIRA - URBANO;2024-01-16 14:59;9.44
ZIPAQUIRA - URBANO;2024-01-16 13:59;9.5
ZIPAQUIRA - URBANO;2024-01-16 12:59;9.4
ZIPAQUIRA - URBANO;2024-01-16 11:59;9.76
ZIPAQUIRA - URBANO;2024-01-16 10:59;10.81
ZIPAQUIRA - URBANO;2024-01-16 09:59;10.17
ZIPAQUIRA - URBANO;2024-01-16 08:59;18.41
ZIPAQUIRA - URBANO;2024-01-16 08:00;55.73
ZIPAQUIRA - URBANO;2024-01-16 07:00;66.06
ZIPAQUIRA - URBANO;2024-01-16 06:00;39.52
ZIPAQUIRA - URBANO;2024-01-16 05:00;28.94
ZIPAQUIRA - URBANO;2024-01-16 04:00;19.67
ZIPAQUIRA - URBANO;2024-01-16 03:00;13.19
ZIPAQUIRA - URBANO;2024-01-16 02:00;16.78
ZIPAQUIRA - URBANO;2024-01-16 01:00;23.23
ZIPAQUIRA - URBANO;2024-01-16 00:00;9.93
ZIPAQUIRA - URBANO;2024-01-15 23:00;7.32
ZIPAQUIRA - URBANO;2024-01-15 22:00;9.96
ZIPAQUIRA - URBANO;2024-01-15 21:00;11.9
ZIPAQUIRA - URBANO;2024-01-15 20:00;10.62
ZIPAQUIRA - URBANO;2024-01-15 19:00;14.31
ZIPAQUIRA - URBANO;2024-01-15 18:00;16.62
ZIPAQUIRA - URBANO;2024-01-15 17:00;13.67
ZIPAQUIRA - URBANO;2024-01-15 16:00;10.05
ZIPAQUIRA - URBANO;2024-01-15 14:59;9.2
ZIPAQUIRA - URBANO;2024-01-15 13:59;10.81
ZIPAQUIRA - URBANO;2024-01-15 12:59;12.48
ZIPAQUIRA - URBANO;2024-01-15 12:00;11.99
ZIPAQUIRA - URBANO;2024-01-15 11:00;10.64
ZIPAQUIRA - URBANO;2024-01-15 09:59;10.61
ZIPAQUIRA - URBANO;2024-01-15 08:59;21.83
ZIPAQUIRA - URBANO;2024-01-15 08:00;59.99
ZIPAQUIRA - URBANO;2024-01-15 07:00;53.28
ZIPAQUIRA - URBANO;2024-01-15 06:00;55.76
ZIPAQUIRA - URBANO;2024-01-15 05:00;16.29
ZIPAQUIRA - URBANO;2024-01-15 04:00;19.55
ZIPAQUIRA - URBANO;2024-01-15 03:00;20.94
ZIPAQUIRA - URBANO;2024-01-15 02:00;26.05
ZIPAQUIRA - URBANO;2024-01-15 01:00;18.68
ZIPAQUIRA - URBANO;2024-01-15 00:00;16.4
ZIPAQUIRA - URBANO;2024-01-14 23:00;18.08
ZIPAQUIRA - URBANO;2024-01-14 22:00;17.0
ZIPAQUIRA - URBANO;2024-01-14 21:00;19.76
ZIPAQUIRA - URBANO;2024-01-14 20:00;19.03
ZIPAQUIRA - URBANO;2024-01-14 19:00;16.62
ZIPAQUIRA - URBANO;2024-01-14 18:00;16.16
ZIPAQUIRA - URBANO;2024-01-14 17:00;14.71
ZIPAQUIRA - URBANO;2024-01-14 16:00;13.14
ZIPAQUIRA - URBANO;2024-01-14 15:00;12.05
ZIPAQUIRA - URBANO;2024-01-14 14:00;10.39
ZIPAQUIRA - URBANO;2024-01-14 13:00;8.47
ZIPAQUIRA - URBANO;2024-01-14 12:00;7.8
ZIPAQUIRA - URBANO;2024-01-14 11:00;9.51
ZIPAQUIRA - URBANO;2024-01-14 09:59;13.83
ZIPAQUIRA - URBANO;2024-01-14 08:59;16.2
ZIPAQUIRA - URBANO;2024-01-14 08:00;33.27
ZIPAQUIRA - URBANO;2024-01-14 07:00;41.8
ZIPAQUIRA - URBANO;2024-01-14 06:00;28.34
ZIPAQUIRA - URBANO;2024-01-14 05:00;26.16
ZIPAQUIRA - URBANO;2024-01-14 04:00;25.96
ZIPAQUIRA - URBANO;2024-01-14 03:00;24.73
ZIPAQUIRA - URBANO;2024-01-14 02:00;19.1
ZIPAQUIRA - URBANO;2024-01-14 01:00;18.4
ZIPAQUIRA - URBANO;2024-01-14 00:00;16.51
ZIPAQUIRA - URBANO;2024-01-13 22:59;18.92
ZIPAQUIRA - URBANO;2024-01-13 22:00;20.14
ZIPAQUIRA - URBANO;2024-01-13 20:59;17.65
ZIPAQUIRA - URBANO;2024-01-13 20:00;19.93
ZIPAQUIRA - URBANO;2024-01-13 19:00;19.21
ZIPAQUIRA - URBANO;2024-01-13 18:00;16.29
ZIPAQUIRA - URBANO;2024-01-13 16:59;16.16
ZIPAQUIRA - URBANO;2024-01-13 15:59;16.09
ZIPAQUIRA - URBANO;2024-01-13 15:00;16.79
ZIPAQUIRA - URBANO;2024-01-13 13:59;23.29
ZIPAQUIRA - URBANO;2024-01-13 12:59;14.3
ZIPAQUIRA - URBANO;2024-01-13 11:59;13.45
ZIPAQUIRA - URBANO;2024-01-13 10:59;14.2
ZIPAQUIRA - URBANO;2024-01-13 09:59;21.53
ZIPAQUIRA - URBANO;2024-01-13 08:59;24.8
ZIPAQUIRA - URBANO;2024-01-13 08:00;36.12
ZIPAQUIRA - URBANO;2024-01-13 07:00;62.47
ZIPAQUIRA - URBANO;2024-01-13 06:00;30.06
ZIPAQUIRA - URBANO;2024-01-13 05:00;30.86
ZIPAQUIRA - URBANO;2024-01-13 04:00;12.92
ZIPAQUIRA - URBANO;2024-01-13 03:00;20.76
ZIPAQUIRA - URBANO;2024-01-13 02:00;30.69
ZIPAQUIRA - URBANO;2024-01-13 01:00;22.89
ZIPAQUIRA - URBANO;2024-01-13 00:00;26.87
ZIPAQUIRA - URBANO;2024-01-12 23:00;24.25
ZIPAQUIRA - URBANO;2024-01-12 22:00;17.08
ZIPAQUIRA - URBANO;2024-01-12 21:00;17.52
ZIPAQUIRA - URBANO;2024-01-12 20:00;17.05
ZIPAQUIRA - URBANO;2024-01-12 19:00;19.04
ZIPAQUIRA - URBANO;2024-01-12 18:00;16.05
ZIPAQUIRA - URBANO;2024-01-12 17:00;16.35
ZIPAQUIRA - URBANO;2024-01-12 16:00;13.39
ZIPAQUIRA - URBANO;2024-01-12 14:59;11.06
ZIPAQUIRA - URBANO;2024-01-12 13:59;8.15
ZIPAQUIRA - URBANO;2024-01-12 12:59;7.84
ZIPAQUIRA - URBANO;2024-01-12 12:00;12.54
ZIPAQUIRA - URBANO;2024-01-12 11:00;19.18
ZIPAQUIRA - URBANO;2024-01-12 10:00;16.75
ZIPAQUIRA - URBANO;2024-01-12 09:00;24.82
ZIPAQUIRA - URBANO;2024-01-12 08:00;40.05
ZIPAQUIRA - URBANO;2024-01-12 07:00;35.89
ZIPAQUIRA - URBANO;2024-01-12 06:00;32.39
ZIPAQUIRA - URBANO;2024-01-12 05:00;28.05
ZIPAQUIRA - URBANO;2024-01-12 04:00;21.73
ZIPAQUIRA - URBANO;2024-01-12 03:00;23.72
ZIPAQUIRA - URBANO;2024-01-12 02:00;23.18
ZIPAQUIRA - URBANO;2024-01-12 01:00;17.9
ZIPAQUIRA - URBANO;2024-01-12 00:00;16.56
ZIPAQUIRA - URBANO;2024-01-11 23:00;17.04
ZIPAQUIRA - URBANO;2024-01-11 22:00;16.92
ZIPAQUIRA - URBANO;2024-01-11 21:00;15.7
ZIPAQUIRA - URBANO;2024-01-11 20:00;14.15
ZIPAQUIRA - URBANO;2024-01-11 19:00;23.18
ZIPAQUIRA - URBANO;2024-01-11 18:00;20.66
ZIPAQUIRA - URBANO;2024-01-11 17:00;17.79
ZIPAQUIRA - URBANO;2024-01-11 16:00;16.26
ZIPAQUIRA - URBANO;2024-01-11 14:59;8.06
ZIPAQUIRA - URBANO;2024-01-11 13:59;10.27
ZIPAQUIRA - URBANO;2024-01-11 12:59;9.79
ZIPAQUIRA - URBANO;2024-01-11 12:00;12.09
ZIPAQUIRA - URBANO;2024-01-11 11:00;10.2
ZIPAQUIRA - URBANO;2024-01-11 10:00;10.46
ZIPAQUIRA - URBANO;2024-01-11 09:00;14.83
ZIPAQUIRA - URBANO;2024-01-11 08:00;49.0
ZIPAQUIRA - URBANO;2024-01-11 07:00;71.39
ZIPAQUIRA - URBANO;2024-01-11 06:00;47.65
ZIPAQUIRA - URBANO;2024-01-11 05:00;22.45
ZIPAQUIRA - URBANO;2024-01-11 04:00;19.98
ZIPAQUIRA - URBANO;2024-01-11 03:00;12.91
ZIPAQUIRA - URBANO;2024-01-11 02:00;18.37
ZIPAQUIRA - URBANO;2024-01-11 01:00;16.18
ZIPAQUIRA - URBANO;2024-01-11 00:00;22.53
ZIPAQUIRA - URBANO;2024-01-10 23:00;18.09
ZIPAQUIRA - URBANO;2024-01-10 22:00;13.54
ZIPAQUIRA - URBANO;2024-01-10 21:00;20.69
ZIPAQUIRA - URBANO;2024-01-10 20:00;16.07
ZIPAQUIRA - URBANO;2024-01-10 19:00;18.37
ZIPAQUIRA - URBANO;2024-01-10 18:00;14.61
ZIPAQUIRA - URBANO;2024-01-10 17:00;12.49
ZIPAQUIRA - URBANO;2024-01-10 17:00;8.41
ZIPAQUIRA - URBANO;2024-01-10 16:00;9.55
ZIPAQUIRA - URBANO;2024-01-10 15:00;12.88
ZIPAQUIRA - URBANO;2024-01-10 14:00;10.04
ZIPAQUIRA - URBANO;2024-01-10 13:00;7.21
ZIPAQUIRA - URBANO;2024-01-10 12:00;13.4
ZIPAQUIRA - URBANO;2024-01-10 11:00;15.37
ZIPAQUIRA - URBANO;2024-01-10 10:00;22.79
ZIPAQUIRA - URBANO;2024-01-10 09:00;50.67
ZIPAQUIRA - URBANO;2024-01-10 08:00;52.53
ZIPAQUIRA - URBANO;2024-01-10 07:00;47.53
ZIPAQUIRA - URBANO;2024-01-10 06:00;41.93
ZIPAQUIRA - URBANO;2024-01-10 05:00;39.72
ZIPAQUIRA - URBANO;2024-01-10 04:00;21.79
ZIPAQUIRA - URBANO;2024-01-10 03:00;27.54
ZIPAQUIRA - URBANO;2024-01-10 02:00;31.49
ZIPAQUIRA - URBANO;2024-01-10 01:00;32.42
ZIPAQUIRA - URBANO;2024-01-10 00:00;13.42
ZIPAQUIRA - URBANO;2024-01-09 23:00;16.76
ZIPAQUIRA - URBANO;2024-01-09 22:00;17.26
ZIPAQUIRA - URBANO;2024-01-09 21:00;17.25
ZIPAQUIRA - URBANO;2024-01-09 20:00;15.52
ZIPAQUIRA - URBANO;2024-01-09 19:00;16.67
ZIPAQUIRA - URBANO;2024-01-09 18:00;18.61
ZIPAQUIRA - URBANO;2024-01-09 17:00;12.09
ZIPAQUIRA - URBANO;2024-01-09 16:00;9.55
ZIPAQUIRA - URBANO;2024-01-09 15:00;9.77
ZIPAQUIRA - URBANO;2024-01-09 14:00;12.75
ZIPAQUIRA - URBANO;2024-01-09 13:00;9.71
ZIPAQUIRA - URBANO;2024-01-09 12:00;10.3
ZIPAQUIRA - URBANO;2024-01-09 11:00;19.9
ZIPAQUIRA - URBANO;2024-01-09 10:00;37.4
ZIPAQUIRA - URBANO;2024-01-09 09:00;55.07
ZIPAQUIRA - URBANO;2024-01-09 08:00;60.07
ZIPAQUIRA - URBANO;2024-01-09 07:00;32.65
ZIPAQUIRA - URBANO;2024-01-09 06:00;29.01
ZIPAQUIRA - URBANO;2024-01-09 05:00;26.59
ZIPAQUIRA - URBANO;2024-01-09 04:00;24.39
ZIPAQUIRA - URBANO;2024-01-09 03:00;15.5
ZIPAQUIRA - URBANO;2024-01-09 02:00;21.55
ZIPAQUIRA - URBANO;2024-01-09 01:00;26.15
ZIPAQUIRA - URBANO;2024-01-09 00:00;12.39
ZIPAQUIRA - URBANO;2024-01-08 23:00;18.3
ZIPAQUIRA - URBANO;2024-01-08 22:00;16.14
ZIPAQUIRA - URBANO;2024-01-08 21:00;15.65
ZIPAQUIRA - URBANO;2024-01-08 20:00;18.49
ZIPAQUIRA - URBANO;2024-01-08 19:00;15.98
ZIPAQUIRA - URBANO;2024-01-08 18:00;12.47
ZIPAQUIRA - URBANO;2024-01-08 17:00;10.1
ZIPAQUIRA - URBANO;2024-01-08 16:00;8.84
ZIPAQUIRA - URBANO;2024-01-08 15:00;8.21
ZIPAQUIRA - URBANO;2024-01-08 14:00;6.72
ZIPAQUIRA - URBANO;2024-01-08 13:00;8.34
ZIPAQUIRA - URBANO;2024-01-08 12:00;8.12
ZIPAQUIRA - URBANO;2024-01-08 11:00;6.62
ZIPAQUIRA - URBANO;2024-01-08 10:00;18.62
ZIPAQUIRA - URBANO;2024-01-08 09:00;20.13
ZIPAQUIRA - URBANO;2024-01-08 08:00;18.08
ZIPAQUIRA - URBANO;2024-01-08 07:00;26.32
ZIPAQUIRA - URBANO;2024-01-08 06:00;21.22
ZIPAQUIRA - URBANO;2024-01-08 05:00;20.23
ZIPAQUIRA - URBANO;2024-01-08 04:00;16.2
ZIPAQUIRA - URBANO;2024-01-08 03:00;16.4
ZIPAQUIRA - URBANO;2024-01-08 02:00;14.0
ZIPAQUIRA - URBANO;2024-01-08 01:00;10.22
ZIPAQUIRA - URBANO;2024-01-08 00:00;9.86
ZIPAQUIRA - URBANO;2024-01-07 23:00;9.88
ZIPAQUIRA - URBANO;2024-01-07 22:00;13.29
ZIPAQUIRA - URBANO;2024-01-07 21:00;17.04
ZIPAQUIRA - URBANO;2024-01-07 20:00;19.94
ZIPAQUIRA - URBANO;2024-01-07 19:00;17.56
ZIPAQUIRA - URBANO;2024-01-07 18:00;14.28
ZIPAQUIRA - URBANO;2024-01-07 17:00;10.25
ZIPAQUIRA - URBANO;2024-01-07 16:00;7.15
ZIPAQUIRA - URBANO;2024-01-07 15:00;8.01
ZIPAQUIRA - URBANO;2024-01-07 14:00;6.84
ZIPAQUIRA - URBANO;2024-01-07 13:00;6.91
ZIPAQUIRA - URBANO;2024-01-07 12:00;6.69
ZIPAQUIRA - URBANO;2024-01-07 11:00;7.98
ZIPAQUIRA - URBANO;2024-01-07 10:00;14.79
ZIPAQUIRA - URBANO;2024-01-07 09:00;33.24
ZIPAQUIRA - URBANO;2024-01-07 08:00;50.49
ZIPAQUIRA - URBANO;2024-01-07 07:00;26.15
ZIPAQUIRA - URBANO;2024-01-07 06:00;18.18
ZIPAQUIRA - URBANO;2024-01-07 05:00;21.16
ZIPAQUIRA - URBANO;2024-01-07 04:00;14.41
ZIPAQUIRA - URBANO;2024-01-07 03:00;17.0
ZIPAQUIRA - URBANO;2024-01-07 02:00;17.82
ZIPAQUIRA - URBANO;2024-01-07 01:00;11.99
ZIPAQUIRA - URBANO;2024-01-07 00:00;19.12
ZIPAQUIRA - URBANO;2024-01-06 23:00;25.51
ZIPAQUIRA - URBANO;2024-01-06 22:00;10.99
ZIPAQUIRA - URBANO;2024-01-06 21:00;12.36
ZIPAQUIRA - URBANO;2024-01-06 20:00;19.42
ZIPAQUIRA - URBANO;2024-01-06 19:00;18.7
ZIPAQUIRA - URBANO;2024-01-06 18:00;12.87
ZIPAQUIRA - URBANO;2024-01-06 17:00;7.92
ZIPAQUIRA - URBANO;2024-01-06 16:00;8.82
ZIPAQUIRA - URBANO;2024-01-06 15:00;7.16
ZIPAQUIRA - URBANO;2024-01-06 14:00;8.74
ZIPAQUIRA - URBANO;2024-01-06 13:00;9.51
ZIPAQUIRA - URBANO;2024-01-06 12:00;11.67
ZIPAQUIRA - URBANO;2024-01-06 11:00;17.13
ZIPAQUIRA - URBANO;2024-01-06 10:00;38.36
ZIPAQUIRA - URBANO;2024-01-06 09:00;32.02
ZIPAQUIRA - URBANO;2024-01-06 08:00;39.45
ZIPAQUIRA - URBANO;2024-01-06 07:00;53.22
ZIPAQUIRA - URBANO;2024-01-06 06:00;41.58
ZIPAQUIRA - URBANO;2024-01-06 05:00;21.66
ZIPAQUIRA - URBANO;2024-01-06 04:00;15.34
ZIPAQUIRA - URBANO;2024-01-06 03:00;21.18
ZIPAQUIRA - URBANO;2024-01-06 02:00;15.24
ZIPAQUIRA - URBANO;2024-01-06 01:00;21.21
ZIPAQUIRA - URBANO;2024-01-06 00:00;14.48
ZIPAQUIRA - URBANO;2024-01-05 23:00;16.14
ZIPAQUIRA - URBANO;2024-01-05 22:00;18.95
ZIPAQUIRA - URBANO;2024-01-05 21:00;19.75
ZIPAQUIRA - URBANO;2024-01-05 20:00;19.68
ZIPAQUIRA - URBANO;2024-01-05 19:00;17.08
ZIPAQUIRA - URBANO;2024-01-05 18:00;13.09
ZIPAQUIRA - URBANO;2024-01-05 17:00;14.75
ZIPAQUIRA - URBANO;2024-01-05 16:00;12.92
ZIPAQUIRA - URBANO;2024-01-05 15:00;11.89
ZIPAQUIRA - URBANO;2024-01-05 14:00;9.9
ZIPAQUIRA - URBANO;2024-01-05 13:00;9.73
ZIPAQUIRA - URBANO;2024-01-05 12:00;14.32
ZIPAQUIRA - URBANO;2024-01-05 11:00;20.45
ZIPAQUIRA - URBANO;2024-01-05 10:00;24.52
ZIPAQUIRA - URBANO;2024-01-05 09:00;34.21
ZIPAQUIRA - URBANO;2024-01-05 08:00;48.55
ZIPAQUIRA - URBANO;2024-01-05 07:00;32.83
ZIPAQUIRA - URBANO;2024-01-05 06:00;19.39
ZIPAQUIRA - URBANO;2024-01-05 05:00;18.39
ZIPAQUIRA - URBANO;2024-01-05 04:00;12.96
ZIPAQUIRA - URBANO;2024-01-05 03:00;16.28
ZIPAQUIRA - URBANO;2024-01-05 02:00;12.71
ZIPAQUIRA - URBANO;2024-01-05 01:00;9.39
ZIPAQUIRA - URBANO;2024-01-05 00:00;13.38
ZIPAQUIRA - URBANO;2024-01-04 23:00;15.06
ZIPAQUIRA - URBANO;2024-01-04 22:00;15.57
ZIPAQUIRA - URBANO;2024-01-04 21:00;16.21
ZIPAQUIRA - URBANO;2024-01-04 20:00;17.06
ZIPAQUIRA - URBANO;2024-01-04 19:00;12.42
ZIPAQUIRA - URBANO;2024-01-04 18:00;12.15
ZIPAQUIRA - URBANO;2024-01-04 17:00;9.74
ZIPAQUIRA - URBANO;2024-01-04 16:00;8.85
ZIPAQUIRA - URBANO;2024-01-04 15:00;7.82
ZIPAQUIRA - URBANO;2024-01-04 14:00;9.12
ZIPAQUIRA - URBANO;2024-01-04 13:00;11.74
ZIPAQUIRA - URBANO;2024-01-04 12:00;12.93
ZIPAQUIRA - URBANO;2024-01-04 11:00;15.14
ZIPAQUIRA - URBANO;2024-01-04 10:00;27.77
ZIPAQUIRA - URBANO;2024-01-04 09:00;45.76
ZIPAQUIRA - URBANO;2024-01-04 08:00;58.76
ZIPAQUIRA - URBANO;2024-01-04 07:00;37.9
ZIPAQUIRA - URBANO;2024-01-04 06:00;31.54
ZIPAQUIRA - URBANO;2024-01-04 05:00;18.65
ZIPAQUIRA - URBANO;2024-01-04 04:00;8.69
ZIPAQUIRA - URBANO;2024-01-04 03:00;12.65
ZIPAQUIRA - URBANO;2024-01-04 02:00;6.2
ZIPAQUIRA - URBANO;2024-01-04 01:00;8.52
ZIPAQUIRA - URBANO;2024-01-04 00:00;11.11
ZIPAQUIRA - URBANO;2024-01-03 23:00;12.3
ZIPAQUIRA - URBANO;2024-01-03 22:00;14.4
ZIPAQUIRA - URBANO;2024-01-03 21:00;15.25
ZIPAQUIRA - URBANO;2024-01-03 20:00;12.99
ZIPAQUIRA - URBANO;2024-01-03 19:00;14.6
ZIPAQUIRA - URBANO;2024-01-03 18:00;11.69
ZIPAQUIRA - URBANO;2024-01-03 17:00;12.99
ZIPAQUIRA - URBANO;2024-01-03 16:00;9.95
ZIPAQUIRA - URBANO;2024-01-03 15:00;8.95
ZIPAQUIRA - URBANO;2024-01-03 14:00;10.1
ZIPAQUIRA - URBANO;2024-01-03 13:00;10.11
ZIPAQUIRA - URBANO;2024-01-03 12:00;10.73
ZIPAQUIRA - URBANO;2024-01-03 11:00;12.91
ZIPAQUIRA - URBANO;2024-01-03 10:00;19.43
ZIPAQUIRA - URBANO;2024-01-03 09:00;29.77
ZIPAQUIRA - URBANO;2024-01-03 08:00;39.82
ZIPAQUIRA - URBANO;2024-01-03 07:00;45.18
ZIPAQUIRA - URBANO;2024-01-03 06:00;35.91
ZIPAQUIRA - URBANO;2024-01-03 05:00;13.54
ZIPAQUIRA - URBANO;2024-01-03 04:00;15.58
ZIPAQUIRA - URBANO;2024-01-03 03:00;14.39
ZIPAQUIRA - URBANO;2024-01-03 02:00;10.12
ZIPAQUIRA - URBANO;2024-01-03 01:00;11.57
ZIPAQUIRA - URBANO;2024-01-03 00:00;16.23
ZIPAQUIRA - URBANO;2024-01-02 23:00;19.91
ZIPAQUIRA - URBANO;2024-01-02 22:00;14.71
ZIPAQUIRA - URBANO;2024-01-02 21:00;15.79
ZIPAQUIRA - URBANO;2024-01-02 20:00;15.41
ZIPAQUIRA - URBANO;2024-01-02 19:00;14.2
ZIPAQUIRA - URBANO;2024-01-02 18:00;13.19
ZIPAQUIRA - URBANO;2024-01-02 17:00;11.93
ZIPAQUIRA - URBANO;2024-01-02 16:00;9.34
ZIPAQUIRA - URBANO;2024-01-02 15:00;8.37
ZIPAQUIRA - URBANO;2024-01-02 14:00;8.5
ZIPAQUIRA - URBANO;2024-01-02 13:00;10.12
ZIPAQUIRA - URBANO;2024-01-02 12:00;12.07
ZIPAQUIRA - URBANO;2024-01-02 11:00;13.8
ZIPAQUIRA - URBANO;2024-01-02 10:00;15.63
ZIPAQUIRA - URBANO;2024-01-02 09:00;23.27
ZIPAQUIRA - URBANO;2024-01-02 08:00;18.6
ZIPAQUIRA - URBANO;2024-01-02 07:00;19.19
ZIPAQUIRA - URBANO;2024-01-02 06:00;17.18
ZIPAQUIRA - URBANO;2024-01-02 05:00;14.68
ZIPAQUIRA - URBANO;2024-01-02 04:00;14.69
ZIPAQUIRA - URBANO;2024-01-02 03:00;14.38
ZIPAQUIRA - URBANO;2024-01-02 02:00;13.83
ZIPAQUIRA - URBANO;2024-01-02 01:00;12.26
ZIPAQUIRA - URBANO;2024-01-02 00:00;11.57
ZIPAQUIRA - URBANO;2024-01-01 23:00;12.68
ZIPAQUIRA - URBANO;2024-01-01 22:00;14.58
ZIPAQUIRA - URBANO;2024-01-01 21:00;16.47
ZIPAQUIRA - URBANO;2024-01-01 20:00;13.41
ZIPAQUIRA - URBANO;2024-01-01 19:00;11.92
ZIPAQUIRA - URBANO;2024-01-01 18:00;9.02
