fecha;PM10;CO;OZONO;NO;NO2;NOX;SO2;Vel Viento 10M;Dir Viento 10M;Temperatura;Precipitacion;PM2.5;HR;BBP;Presion Baro;BC
1/12/2023 1:00;44;1,13;0,2;192,8;13,9;206,7;0;0;302;7,1;0;24;81,97;0;564;0
1/12/2023 2:00;50;1,13;0,2;264,9;13,2;278;0;0;349;5,9;0;30;82,48;0;564;0
1/12/2023 3:00;42;0,64;0,1;199,7;13,7;213,4;0;0;323;5,7;0;23;83,96;0;564;0
1/12/2023 4:00;30;0,4;0,2;144,2;9,6;153,9;0;0;311;4,9;0;18;83,77;0;564;0
1/12/2023 5:00;45;0,62;0,2;235,4;14,2;249,6;0;0,6;314;4,6;0;30;84,19;0;564;0
1/12/2023 6:00;54;0,68;0,3;174,1;17,1;191,3;0;0,8;31;6,3;0;30;86,02;0;564;0
1/12/2023 7:00;47;0,58;0,6;80,4;14,8;95,2;0;0,9;355;7,5;0;30;86,75;0;565;0
1/12/2023 8:00;68;0,55;2,8;61,9;14,1;76;0;1;336;9,9;0;34;87,1;0;565;0
1/12/2023 9:00;53;0,32;9,2;27,1;7,6;34,8;0;1;311;16,7;0;27;68,56;0;565;0
1/12/2023 10:00;20;0,09;15,3;8,3;0,4;8,7;0;1,4;155;19,8;0;8;43,56;0;565;0
1/12/2023 11:00;22;0,04;18,6;0;0;0;0;1,5;315;21,3;0;6;37,34;0;565;0
1/12/2023 12:00;17;0,04;19,6;0;0;0;0;1,8;181;22,3;0;7;32,72;0;564;0
1/12/2023 13:00;23;0,08;18,4;0;0;0;0;2;169;23,4;0;6;30;0;564;0
1/12/2023 14:00;24;0,08;18,3;0;0;0;0;2,2;176;24,1;0;5;28,57;0;563;0
1/12/2023 15:00;20;0,1;16,9;0;0;0;0;2,4;137;23,6;0;6;30,28;0;563;0
1/12/2023 16:00;24;0,14;14,8;9,8;2,6;12,3;0;2,1;117;23;0;8;32,3;0;563;0
1/12/2023 17:00;21;0,16;13,5;9,4;3,4;12,8;0;2,2;95;20,7;0;10;36,4;0;563;0
1/12/2023 18:00;23;0,2;11,2;8,5;6,7;15,2;0;1,7;115;16,9;0;10;49,05;0;563;0
1/12/2023 19:00;20;0,13;12,1;4,1;5;9;0;1,3;288;14,8;0;6;60,23;0;563;0
1/12/2023 20:00;0;0,15;11,7;6,4;5;11,4;0;1,8;204;14,2;0;8;64,61;0;564;0
1/12/2023 21:00;0;0,27;4;18,3;16,4;34,8;0;1,2;308;12,8;0;18;69,4;0;564;0
1/12/2023 22:00;0;0,57;1,3;52,8;17,6;70,3;0;0,6;303;10,5;0;17;73,6;0;564;0
1/12/2023 23:00;0;0,57;0,2;48,7;16,4;65,1;0;0,6;298;9,2;0;17;78,01;0;564;0
2/12/2023 0:00;0;0,89;0,3;105,1;14,9;119,9;0;0,6;316;8,1;0;26;79,28;0;564;0
2/12/2023 1:00;0;0,85;0,2;112,5;14;126,6;0;0,5;327;7,1;0;23;81,3;0;564;0
2/12/2023 2:00;0;1;0,2;159,4;13,4;172,8;0;0,5;341;6,4;0;25;82,45;0;563;0
2/12/2023 3:00;0;0,63;0,1;104,7;11,6;116,3;0;0,6;280;6,3;0;21;83,71;0;563;0
2/12/2023 4:00;0;0,78;0,3;167,7;12,1;179,9;0;0,5;301;5,3;0;31;83,29;0;563;0
2/12/2023 5:00;0;0,85;0,3;196,5;11,6;208,1;0;0,3;317;4,7;0;26;83,33;0;564;0
2/12/2023 6:00;0;0,71;0,2;163,3;12,4;175,8;0;0,4;319;4,7;0;32;83,95;0;564;0
2/12/2023 7:00;0;0,88;0,6;142,2;12,1;154,3;0;0,5;316;6,7;0;30;85,13;0;564;0
2/12/2023 8:00;0;0,47;3,9;56;11,5;67,4;0;1,7;338;12,8;0;31;79,72;0;565;0
2/12/2023 9:00;0;0,22;11,5;16,8;4,4;21,3;0;1;321;17,8;0;14;57,13;0;565;0
2/12/2023 10:00;0;0,14;16,2;7,4;0,8;8,2;0;1,2;313;20,3;0;14;44,76;0;565;0
2/12/2023 11:00;0;0,09;17;0;0;0;0;1,6;165;20,6;0;11;41,22;0;565;0
2/12/2023 12:00;0;0,12;15,8;0;0;0;0;1,8;114;20,5;0;6;42,83;0;564;0
2/12/2023 13:00;0;0,11;17;0;0;0;0;2,6;178;21,8;0;6;40,01;0;564;0
2/12/2023 14:00;0;0,13;17,9;0;0;0;0;3,4;170;21,6;0;9;38,38;0;563;0
2/12/2023 15:00;0;0,15;18,7;0;0;0;0;3,1;159;22,4;0;13;35,85;0;562;0
2/12/2023 16:00;0;0,16;18,3;6,2;1;7,2;0;2,1;148;23,5;0;10;33,3;0;562;0
2/12/2023 17:00;0;0,18;16,3;6,2;3;9,3;0;1,9;115;21;0;9;37,58;0;562;0
2/12/2023 18:00;0;0,2;14,4;4,8;5;9,8;0;1,6;137;16,5;0;11;54,33;0;562;0
2/12/2023 19:00;0;0,24;11,9;5,3;7,8;13,1;0;1,5;137;14,6;0;11;64,21;0;563;0
2/12/2023 20:00;0;0,22;9,8;3,4;8,3;11,7;0;0,5;244;13,4;0;12;69,96;0;564;0
2/12/2023 21:00;0;0,47;3,4;18,5;17,3;35,7;0;0,6;334;13,4;0;17;73,18;0;564;0
2/12/2023 22:00;0;0,56;0,4;26;21,5;47,5;0;0,6;330;12,3;0;21;72,47;0;564;0
2/12/2023 23:00;0;0,63;0,2;33,1;18,8;51,8;0;0,5;328;10,6;0;24;76,94;0;564;0
3/12/2023 0:00;0;1,08;0,1;82,8;15;97,8;0;0,4;338;9,1;0;24;79,64;0;564;0
3/12/2023 1:00;0;0,77;0,1;66,7;13,8;80,5;0;0,5;335;8,9;0;21;83,43;0;564;0
3/12/2023 2:00;0;0,8;0,2;94,3;12,5;106,9;0;0,5;320;8,8;0;19;84,33;0;563;0
3/12/2023 3:00;0;0,51;0,2;53,7;10,5;64,2;0;0,9;337;9,6;0;22;85,48;0;563;0
3/12/2023 4:00;0;0,3;0,2;11,2;10,5;21,8;0;1,3;342;10;0;20;82,61;0;563;0
3/12/2023 5:00;0;0,22;0,3;8;9,9;17,9;0;1,5;347;10,1;0;16;80,88;0;563;0
3/12/2023 6:00;0;0,23;0,5;17;9,7;26,7;0;0,9;337;10,1;0;26;80,84;0;564;0
3/12/2023 7:00;0;0,3;2,9;37,9;8,6;46,5;0;0,8;320;11,1;0;40;80,07;0;564;0
3/12/2023 8:00;0;0,33;5,5;34,4;7,3;41,7;0;0,9;326;16;0;28;70,83;0;565;0
3/12/2023 9:00;0;0,24;14;10,8;2,6;13,4;0;1,3;325;19,7;0;17;55,17;0;565;0
3/12/2023 10:00;0;0,18;19,8;0;0;0;0;1,6;298;19,7;0;10;49,11;0;565;0
3/12/2023 11:00;0;0,2;21,8;4,3;0,7;5;0;2,3;328;19,7;0;16;50,3;0;564;0
3/12/2023 12:00;0;0,15;20,6;0;0;0;0;1,6;203;22,3;0;12;44,53;0;564;0
3/12/2023 13:00;0;0,15;20,7;0;0;0;0;2,3;151;23,1;0;11;36,95;0;563;0
3/12/2023 14:00;0;0,21;25,1;4,4;0,5;4,8;0;2,4;137;23,2;0;7;36,94;0;563;0
3/12/2023 15:00;0;0,22;25,7;4;1,3;5,3;0;2,2;143;23,1;0;16;37,42;0;562;0
3/12/2023 16:00;0;0,2;31,9;0;0;0;0;2,1;261;20,1;0;20;50,43;0;562;0
3/12/2023 17:00;0;0,26;18,4;3,2;4,2;7,3;0;1,5;180;18,5;0;18;51,46;0;562;0
3/12/2023 18:00;0;0,22;14,9;3,4;2,9;6,3;0;1,6;126;16,4;0;6;57,8;0;563;0
3/12/2023 19:00;0;0,24;13;4,1;4,6;8,7;0;1,6;125;15,5;0;11;62,69;0;563;0
3/12/2023 20:00;0;0,19;14,3;2,7;1,4;4,1;0;1,8;168;14,7;0;9;65,19;0;564;0
3/12/2023 21:00;0;0,18;13;3,5;2,1;5,6;0;1,7;142;14,2;0;10;69,72;0;564;0
3/12/2023 22:00;0;0,25;9,6;7,1;8,3;15,3;0;1,3;103;14;0;12;71,16;0;565;0
3/12/2023 23:00;0;0,3;4,3;8;13,2;21,2;0;0,7;320;12,7;0;17;72,82;0;564;0
4/12/2023 0:00;0;0,33;1,7;3,1;13,6;16,7;0;0,6;323;11,3;0;14;79,01;0;564;0
4/12/2023 1:00;0;0,42;0,7;16,3;14,6;30,9;0;0,6;320;10,6;0;9;82,08;0;564;0
4/12/2023 2:00;0;0,51;0,7;59,6;11,7;71,3;0;0,8;279;9,8;0;18;83,39;0;563;0
4/12/2023 3:00;0;0,34;1,9;15,5;10,1;25,6;0;0,6;308;10,1;0;16;84,79;0;563;0
4/12/2023 4:00;0;0,28;2,7;2,1;8,5;10,6;0;1;316;10,5;0;15;84,85;0;563;0
4/12/2023 5:00;0;0,34;0,8;26,7;12;38,7;0;0,8;353;9,7;0;27;83,15;0;563;0
4/12/2023 6:00;0;0,61;0,8;85,6;14;99,5;0;0,9;263;9,3;0;41;84,65;0;563;0
4/12/2023 7:00;0;0,63;1,8;43;12;55;0;1,4;346;10,6;0;27;85,89;0;564;0
4/12/2023 8:00;0;0,49;6,6;21,9;6,9;28,7;0;1,8;359;15,1;0;25;75,74;0;564;0
4/12/2023 9:00;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4/12/2023 10:00;29;0;0;0;0;0;0;1,7;121;0;0;7;0;0;0;0
4/12/2023 11:00;39;0,09;13;0;0;0;0;3;175;19,6;0;7;46,77;0;564;0
4/12/2023 12:00;30;0,09;13,1;0;0;0;0;2,3;146;20,8;0;8;45,5;0;564;0
4/12/2023 13:00;31;0,08;14,8;5,1;3,6;8,7;0;3;154;21,6;0;5;40,11;0;563;0
4/12/2023 14:00;24;0,05;16,1;3,9;2,2;6,1;0;3,6;164;22;0;5;38,47;0;563;0
4/12/2023 15:00;43;0,07;15,5;5,5;4,1;9,6;0;3,3;168;22,6;0;8;37,13;0;562;0
4/12/2023 16:00;28;0,09;14,4;7,6;6;13,7;0;2,5;145;22,6;0;10;37,01;0;562;0
4/12/2023 17:00;26;0,11;13,6;7,5;7,1;14,6;0;2,1;103;20,5;0;6;39,69;0;562;0
4/12/2023 18:00;21;0,13;11,4;5,2;9,1;14,2;0;1,6;142;16,9;0;4;50,4;0;562;0
4/12/2023 19:00;22;0,1;11,6;3,5;7,4;10,9;0;1,9;151;15,3;0;5;59,64;0;563;0
4/12/2023 20:00;17;0,1;10;4,7;9,3;14,1;0;1,4;127;14,1;0;10;66,98;0;563;0
4/12/2023 21:00;28;0,32;4,7;32,8;17,2;49,9;0;1,2;55;13;0;15;68,86;0;564;0
4/12/2023 22:00;37;0,68;1,1;81,2;24,3;105,4;0;0,9;52;11,2;0;17;74,49;0;564;0
4/12/2023 23:00;37;0,51;3,5;68,6;18,5;87;0;0,7;232;10,8;0;16;79,02;0;565;0
5/12/2023 0:00;20;0,1;5,3;3,4;11,9;15,3;0;1,1;294;11,4;0;15;78,82;0;565;0
5/12/2023 1:00;27;0,35;0,5;28,5;19;47,5;0;1;318;9,8;0;11;80,5;0;564;0
5/12/2023 2:00;23;0,36;0,4;57,6;20,1;77,8;0;1;311;9,1;0;14;82,49;0;564;0
5/12/2023 3:00;32;0,38;0,1;69,7;18,7;88,3;0;0,6;300;8;0;17;82,66;0;563;0
5/12/2023 4:00;36;0,41;0,2;106,6;16,4;123,1;0;0,8;331;7,1;0;18;83,44;0;563;0
5/12/2023 5:00;26;0,38;0,2;69,3;16,5;85,9;0;1,2;344;7;0;18;85,12;0;564;0
5/12/2023 6:00;30;0,29;0,3;22,5;17,2;39,7;0;1;343;7,8;0;18;86,55;0;564;0
5/12/2023 7:00;36;0,66;0,7;77,5;21,3;98,9;0;1,1;359;7,9;0;19;86,56;0;564;0
5/12/2023 8:00;44;0,4;4,4;34,6;14,6;49,2;0;1,8;347;11;0;24;87,11;0;565;0
5/12/2023 9:00;43;0,35;10,3;21,8;9,9;31,7;0;2,3;338;15,9;0;27;68,1;0;565;0
5/12/2023 10:00;21;0,22;15;6,9;3,7;10,7;0;2,2;95;19,6;0;9;50,68;0;565;0
5/12/2023 11:00;26;0,27;15,3;6,5;3,9;10,4;0;2,2;102;20,2;0;6;44,25;0;565;0
5/12/2023 12:00;18;0,22;15,6;7,1;5,1;12,2;0;2,1;25;20,9;0;7;40,6;0;564;0
5/12/2023 13:00;15;0,18;16,5;3,3;2,1;5,4;0;1,6;345;20,4;0;9;41,53;0;563;0
5/12/2023 14:00;15;0,33;13,7;10,7;8,5;19,2;0;2,6;68;20,1;0;6;38,98;0;563;0
5/12/2023 15:00;34;0,25;13,7;8,6;7,6;16,2;0;2,3;123;20,2;0;7;42,06;0;562;0
5/12/2023 16:00;34;0,23;13,7;8,2;6,4;14,6;0;2,3;131;19,8;0;5;41,05;0;562;0
5/12/2023 17:00;25;0,25;13,5;8;7,7;15,6;0;2,1;123;19,5;0;6;41,91;0;562;0
5/12/2023 18:00;17;0,3;11,4;6,9;10;16,8;0;1,6;123;16,2;0;6;48,49;0;563;0
5/12/2023 19:00;21;0,3;8,3;4,5;12,1;16,6;0;0,8;286;14,2;0;4;57,53;0;563;0
5/12/2023 20:00;22;0,36;5,9;13,4;17;30,4;0;1,3;141;13,3;0;6;63,2;0;563;0
5/12/2023 21:00;27;0,41;6,4;28,1;17,4;45,5;0;1,3;161;13,2;0;16;64,76;0;564;0
5/12/2023 22:00;37;0,59;2;45,5;23,5;69;0;0,8;273;11,5;0;17;69,44;0;564;0
5/12/2023 23:00;24;0,2;10,9;1,6;6,1;7,6;0;1,2;268;12,1;0;8;75,81;0;564;0
6/12/2023 0:00;24;0,37;1,5;3,5;18,1;21,6;0;1,1;289;10,4;0;13;74,4;0;564;0
6/12/2023 1:00;26;0,29;6,1;20,5;12,5;33;0;1,1;235;10,8;0;7;78,72;0;563;0
6/12/2023 2:00;40;0,53;0,2;87,9;20,7;108,6;0;0,9;346;8,9;0;17;78,17;0;563;0
6/12/2023 3:00;31;0,37;0,2;35,3;17;52,2;0;0,7;321;8,4;0;16;81,71;0;563;0
6/12/2023 4:00;34;0,58;0,2;138;19,7;157,7;0;0,5;323;7,5;0;23;82,3;0;563;0
6/12/2023 5:00;48;0,78;0,2;216,9;23,2;240,1;0;0,6;334;7,3;0;42;83,78;0;563;0
6/12/2023 6:00;61;1,36;0,3;0;0;0;0;0,8;305;7,4;0;38;84,94;0;563;0
6/12/2023 7:00;71;2,33;0,4;0;0;0;0;0,9;318;8,4;0;48;85,57;0;564;0
6/12/2023 8:00;45;0,91;4;87,9;21,8;109,6;0;1;331;15,6;0;30;76,19;0;565;0
6/12/2023 9:00;21;0,27;13,5;8;5,4;13,4;0;1,6;25;18,6;0;5;51,71;0;565;0
6/12/2023 10:00;25;0,24;14,7;6,3;4,1;10,4;0;2,1;48;18,5;0;7;49,03;0;565;0
6/12/2023 11:00;11;0,2;15,1;5,8;2,8;8,6;0;2,4;103;19,3;0;6;43,21;0;564;0
6/12/2023 12:00;23;0,19;15,1;4,8;2,6;7,3;0;2,2;107;20,8;0;2;38,98;0;564;0
6/12/2023 13:00;15;0,22;13,8;7,5;4,3;11,7;0;2,8;87;19,1;0;0;42,28;0;564;0
6/12/2023 14:00;13;0,22;14,1;7,5;4,2;11,7;0;2,4;86;19,5;0;1;42,27;0;563;0
6/12/2023 15:00;17;0,25;12;12,1;7;19,1;0;2,9;78;19,2;0;8;44,42;0;563;0
6/12/2023 16:00;17;0,26;12,1;10,4;6,3;16,7;0;2,2;97;19,8;0;8;42,62;0;562;0
6/12/2023 17:00;16;0,33;9,5;14,7;11,5;26,2;0;2;43;18,2;0;5;45,2;0;562;0
6/12/2023 18:00;19;0,33;9,2;9,3;11,2;20,5;0;1,1;120;15,5;0;8;50,52;0;563;0
6/12/2023 19:00;20;0,31;6,7;5,3;12,2;17,5;0;0,5;293;13,2;0;6;59,25;0;563;0
6/12/2023 20:00;29;0,4;5,5;13,9;16;29,8;0;1,1;171;13,2;0;7;64,84;0;564;0
6/12/2023 21:00;23;0,27;8,7;8,7;10,3;19;0;1,8;130;13,2;0;7;66,94;0;564;0
6/12/2023 22:00;33;0,57;1,5;40,2;20,9;61;0;0,8;319;11,5;0;17;68,86;0;564;0
6/12/2023 23:00;33;0,58;0,2;22,7;18,9;41,6;0;0,6;319;9,7;0;10;73,04;0;564;0
7/12/2023 0:00;40;0,7;0,2;46,8;17,8;64,6;0;0,4;301;8,9;0;20;77,28;0;564;0
7/12/2023 1:00;29;0,58;0,2;55,4;18;73,3;0;0,6;328;8,9;0;13;80,33;0;564;0
7/12/2023 2:00;26;0,43;0,1;43,3;16,7;60;0;0,5;331;8,4;0;10;80,88;0;563;0
7/12/2023 3:00;39;0,7;0,2;190,4;19,3;209,6;0;0,4;339;7,6;0;16;81,63;0;563;0
7/12/2023 4:00;48;0,97;0,2;256,4;25,7;282;0;0,4;359;6,8;0;28;82,4;0;563;0
7/12/2023 5:00;60;1,2;0,2;0;0;0;0;0,5;321;6,5;0;32;83,11;0;563;0
7/12/2023 6:00;48;0,84;0,3;160;20,9;181;0;0,6;333;6,8;0;32;84,62;0;564;0
7/12/2023 7:00;44;0,76;0,6;108,2;17,6;125,9;0;0,6;335;8,6;0;23;85,64;0;564;0
7/12/2023 8:00;62;0,71;3,1;63,7;17,5;81,2;0;1,1;341;15;0;32;77,15;0;565;0
7/12/2023 9:00;38;0,44;9,5;24;12,3;36,3;0;1,5;339;18;0;13;58,37;0;565;0
7/12/2023 10:00;33;0,28;16,3;8,4;7,1;15,5;0;1,4;298;19,9;0;9;49,03;0;564;0
7/12/2023 11:00;25;0,2;21,1;3,5;3,6;7,1;0;1,6;302;21,2;0;5;44,92;0;564;0
7/12/2023 12:00;21;0,19;26,1;2,3;2,6;4,9;0;1,4;289;22,8;0;10;39,98;0;563;0
7/12/2023 13:00;29;0,2;25,3;2,6;3,5;6,1;0;1,9;206;25;0;6;33,54;0;563;0
7/12/2023 14:00;76;0,36;30,2;2,8;14,1;17;0;2,4;215;20,8;0;34;45,69;0;562;0
7/12/2023 15:00;64;0,32;40,1;1,5;8,4;10;0;3,1;260;20,6;0;32;52,91;0;562;0
7/12/2023 16:00;39;0,3;25,2;1,6;11,7;13,3;0;2,2;333;16;0,1;18;66,26;0;562;0
7/12/2023 17:00;25;0,48;12,5;5,5;24,3;29,8;0;1,4;340;14,5;0;17;74,45;0;562;0
7/12/2023 18:00;41;0,74;2,7;10,3;38,6;48,9;0;1,2;341;13,9;0;27;80,11;0;563;0
7/12/2023 19:00;40;0,91;4,2;27,9;30,4;58,3;0;0,8;8;13,5;0;25;79,16;0;563;0
7/12/2023 20:00;36;0,44;5,7;8,8;20,1;28,9;0;0,9;224;13,9;0;17;74,08;0;564;0
7/12/2023 21:00;35;0,4;7,8;4,5;16,6;21;0;0,9;154;13,7;0;19;74,29;0;564;0
7/12/2023 22:00;32;0,26;8,8;5,2;13,3;18,5;0;1;135;13,8;0;13;73,52;0;565;0
7/12/2023 23:00;49;0,69;2,3;29;20,4;49,5;0;1,1;350;13,1;0;32;76,15;0;565;0
8/12/2023 0:00;48;0,66;0,4;19,4;22;41,4;0;0,6;313;11,8;0;34;77,52;0;564;0
8/12/2023 1:00;62;0,85;0,1;53;19,9;72,9;0;0,7;322;10,3;0;40;81,93;0;564;0
8/12/2023 2:00;48;0,73;0,8;56,4;17,5;73,9;0;0,6;320;9,9;0;32;84,28;0;564;0
8/12/2023 3:00;32;0,47;0,7;33,1;14,6;47,7;0;1;313;9,4;0;22;84,39;0;564;0
8/12/2023 4:00;42;0,54;0,2;42,4;14,3;56,8;0;0,9;292;9,5;0;29;85,64;0;564;0
8/12/2023 5:00;31;0,37;0,4;21,9;15,8;37,8;0;0,7;310;9,9;0;17;85,99;0;564;0
8/12/2023 6:00;27;0,57;0,2;62,8;16,9;79,7;0;0,7;255;9;0;18;84,74;0;564;0
8/12/2023 7:00;39;1,03;0,4;113,1;17,6;130,7;0;0,8;348;8,6;0;14;84,83;0;564;0
8/12/2023 8:00;25;0,48;10,2;31,3;7,6;38,9;0;1,2;95;16,1;0;7;78,61;0;565;0
8/12/2023 9:00;17;0,18;16,3;2;0,9;2,9;0;2,1;96;17,2;0;7;57,18;0;565;0
8/12/2023 10:00;18;0,18;16,9;2,6;1,1;3,7;0;1,7;113;18,5;0;5;54,44;0;565;0
8/12/2023 11:00;16;0,18;17,3;2;0,8;2,8;0;2,3;109;19,6;0;3;48,94;0;564;0
8/12/2023 12:00;25;0,18;17,1;1,9;0,7;2,6;0;3,8;156;19,8;0;5;47,05;0;564;0
8/12/2023 13:00;21;0,2;16,3;2,6;1,1;3,7;0;2,5;129;20;0;6;46,81;0;564;0
8/12/2023 14:00;22;0,18;17;2;0,5;2,5;0;2,7;98;20,4;0;4;44,55;0;563;0
8/12/2023 15:00;9;0,18;17,1;2,3;1;3,3;0;2;102;20,7;0;3;43,42;0;563;0
8/12/2023 16:00;25;0,22;15,7;5,4;4,3;9,7;0;3,2;59;18,8;0;2;43,01;0;562;0
8/12/2023 17:00;21;0,25;14,4;5,8;5,8;11,6;0;2,5;61;17,8;0;3;45,32;0;563;0
8/12/2023 18:00;11;0,34;11,1;7,1;11;18,1;0;1,8;80;15,5;0;4;47,85;0;563;0
8/12/2023 19:00;19;0,32;10,4;8,2;10,4;18,6;0;1,3;121;14,3;0;8;59,36;0;563;0
8/12/2023 20:00;18;0,4;4,4;9,3;17,3;26,7;0;0,9;17;12,4;0;6;68,92;0;564;0
8/12/2023 21:00;25;0,33;5;3,5;15,1;18,6;0;0,8;191;12,2;0;5;73,78;0;565;0
8/12/2023 22:00;19;0,27;5,3;3,7;13,6;17,3;0;0,6;268;12,7;0;6;72,37;0;565;0
8/12/2023 23:00;27;0,41;3,6;23,2;13,4;36,6;0;0,5;263;12,6;0;5;71,09;0;565;0
9/12/2023 0:00;15;0,34;3,1;10,2;15,5;25,7;0;0,6;311;13,1;0;5;69,77;0;564;0
9/12/2023 1:00;18;0,32;5;14,7;12,2;26,9;0;1,1;105;13;0;11;71,13;0;564;0
9/12/2023 2:00;16;0,18;11,2;1,9;3,3;5,2;0;1,5;104;12,5;0;6;73,36;0;564;0
9/12/2023 3:00;19;0,38;2,9;30,2;13,5;43,6;0;0,5;348;11,8;0;7;75,99;0;563;0
9/12/2023 4:00;27;0,49;0,3;66,5;16,6;83,1;0;0,5;41;11,4;0;11;77,97;0;563;0
9/12/2023 5:00;17;0,36;1,3;35,6;14,6;50,2;0;0,6;282;11,6;0;11;80,02;0;563;0
9/12/2023 6:00;30;0,3;1,4;21,1;15,1;36,2;0;0,7;283;12,2;0;8;79,81;0;564;0
9/12/2023 7:00;20;0,46;2;30;15,7;45,6;0;0,6;295;12,7;0;11;79,18;0;564;0
9/12/2023 8:00;17;0,25;9,7;7,8;4,5;12,3;0;1,6;103;16,2;0;6;70,33;0;564;0
9/12/2023 9:00;11;0,22;10,4;5,2;2,1;7,3;0;2,5;87;17,1;0;3;62,83;0;565;0
9/12/2023 10:00;16;0,22;9,9;4,7;1,5;6,3;0;2,6;71;18,8;0;3;57,94;0;565;0
9/12/2023 11:00;5;0,24;8,6;6,9;3,4;10,3;0;2;84;16,9;0;5;65,6;0;565;0
9/12/2023 12:00;8;0,25;8,4;6,5;4,2;10,7;0;1,6;112;16,7;0,3;2;66,98;0;564;0
9/12/2023 13:00;17;0,27;8,1;8,6;4,5;13,1;0;2,1;81;18;0,3;0;65,08;0;564;0
9/12/2023 14:00;12;0,27;8,7;8,8;4,2;12,9;0;2;86;18,2;0,1;5;65,73;0;563;0
9/12/2023 15:00;11;0,2;10,4;4,4;1,8;6,1;0;2,2;97;20,2;0;0;52,74;0;563;0
9/12/2023 16:00;11;0,27;9,8;6,1;2,3;8,4;0;2,4;93;19,3;0;1;57,2;0;562;0
9/12/2023 17:00;16;0,28;8,9;7,7;4,8;12,5;0;2;82;18,6;0;4;52,78;0;563;0
9/12/2023 18:00;16;0,35;7,2;9,9;8,8;18,8;0;1,7;88;15,9;0;4;60,95;0;563;0
9/12/2023 19:00;15;0,42;4,9;12,8;11,1;23,9;0;1,6;77;15;0;5;67,58;0;563;0
9/12/2023 20:00;18;0,36;5,6;10,9;9,7;20,6;0;1,8;84;14,5;0;3;69,62;0;564;0
9/12/2023 21:00;18;0,36;4,6;11;9,7;20,7;0;1,2;98;14,1;0;1;73,27;0;564;0
9/12/2023 22:00;11;0,31;4;6,7;11,5;18,2;0;0,6;51;13,9;0;3;72,87;0;564;0
9/12/2023 23:00;17;0,24;6;2,2;6,4;8,6;0;0,6;263;13,8;0;3;73,56;0;564;0
10/12/2023 0:00;16;0,33;2,9;13;10;22,9;0;0,7;332;13,5;0;1;75,12;0;564;0
10/12/2023 1:00;18;0,37;0,6;11,6;13,3;24,9;0;0,6;318;13,3;0;2;76,94;0;564;0
10/12/2023 2:00;13;0,27;1,6;3,4;10,8;14,1;0;0,9;341;12,9;0;6;79,84;0;563;0
10/12/2023 3:00;18;0,26;2,2;4,9;10,4;15,4;0;1;1;12,6;0;7;82,02;0;563;0
10/12/2023 4:00;16;0,32;0,4;13,5;13,3;26,9;0;0,8;331;12,4;0;6;82,76;0;563;0
10/12/2023 5:00;14;0,29;0,3;11,4;11,9;23,4;0;0,6;276;11,7;0;6;82,94;0;563;0
10/12/2023 6:00;22;0,43;0,2;30,9;10,6;41,5;0;0,7;298;11;0;7;84,25;0;563;0
10/12/2023 7:00;23;0,39;0,7;20,6;11,3;31,9;0;0,6;283;12,5;0,1;10;86,45;0;564;0
10/12/2023 8:00;20;0,33;2,4;9,9;9,3;19,2;0;0,7;321;13,1;1,2;9;85,21;0;564;0
10/12/2023 9:00;18;0,29;5,5;9,3;6;15,3;0;0,8;322;15,2;0;6;80,18;0;564;0
10/12/2023 10:00;6;0,28;9,9;5,5;3,2;8,7;0;2;77;17,3;0,1;4;66,15;0;564;0
10/12/2023 11:00;7;0,31;9,7;6,7;4,7;11,4;0;1,9;58;16,8;0;2;66,21;0;564;0
10/12/2023 12:00;11;0,23;11,9;2,5;0,7;3,2;0;1,4;208;19;0;1;60,02;0;564;0
10/12/2023 13:00;14;0,22;12,6;2,4;0,8;3,2;0;2,5;168;18,9;0;0;55,57;0;563;0
10/12/2023 14:00;12;0,21;13,5;2,3;0,5;2,8;0;2,2;152;20,3;0;0;48,5;0;563;0
10/12/2023 15:00;16;0,23;12,4;3,3;0,8;4,1;0;2,1;105;20,2;0;1;48,91;0;562;0
10/12/2023 16:00;13;0,25;11,7;3,4;1,8;5,2;0;1,5;136;19,5;0;2;49,56;0;562;0
10/12/2023 17:00;13;0,28;10,5;3,5;3,2;6,7;0;1,5;130;18,3;0;0;52,38;0;562;0
10/12/2023 18:00;16;0,38;7;7,1;7,7;14,8;0;1,3;116;16,1;0;2;60,4;0;562;0
10/12/2023 19:00;15;0,44;4,7;7,1;11,3;18,5;0;0,9;42;14,7;0;4;67,24;0;563;0
10/12/2023 20:00;18;0,28;7,7;3,1;5,9;9;0;1,1;154;14,1;0;4;71,55;0;563;0
10/12/2023 21:00;21;0,59;1,4;20,6;12,7;33,3;0;0,8;46;12,6;0;7;72,85;0;564;0
10/12/2023 22:00;17;0,74;0,3;36,5;13;49,5;0;0,6;270;11,4;0;7;77,17;0;564;0
10/12/2023 23:00;29;1,15;0,9;77,6;13,6;91,3;0;0,6;217;11,2;0;9;81,52;0;564;0
11/12/2023 0:00;20;0,71;0,2;43,2;12,3;55,5;0;0,7;306;12,1;0;10;80,76;0;564;0
11/12/2023 1:00;24;0,61;0,2;45,3;13,2;58,5;0;0,5;305;12,2;0;9;78,82;0;563;0
11/12/2023 2:00;28;0,7;0,2;80,8;12,4;93,2;0;0,5;351;12,2;0;14;78,9;0;563;0
