Estacion;Fecha inicial;PM2.5
ZIPAQUIRA - URBANO;2023-12-24 13:00;3.07
ZIPAQUIRA - URBANO;2023-12-24 12:00;3.29
ZIPAQUIRA - URBANO;2023-12-24 11:00;3.74
ZIPAQUIRA - URBANO;2023-12-24 10:00;7.82
ZIPAQUIRA - URBANO;2023-12-24 09:00;11.64
ZIPAQUIRA - URBANO;2023-12-24 08:00;13.56
ZIPAQUIRA - URBANO;2023-12-24 07:00;13.02
ZIPAQUIRA - URBANO;2023-12-24 06:00;12.19
ZIPAQUIRA - URBANO;2023-12-24 05:00;8.36
ZIPAQUIRA - URBANO;2023-12-24 04:00;8.34
ZIPAQUIRA - URBANO;2023-12-24 03:00;6.62
ZIPAQUIRA - URBANO;2023-12-24 02:00;8.98
ZIPAQUIRA - URBANO;2023-12-24 01:00;10.78
ZIPAQUIRA - URBANO;2023-12-24 00:00;15.71
ZIPAQUIRA - URBANO;2023-12-23 23:00;8.39
ZIPAQUIRA - URBANO;2023-12-23 22:00;10.56
ZIPAQUIRA - URBANO;2023-12-23 21:00;7.91
ZIPAQUIRA - URBANO;2023-12-23 20:00;7.54
ZIPAQUIRA - URBANO;2023-12-23 19:00;6.9
ZIPAQUIRA - URBANO;2023-12-23 18:00;5.07
ZIPAQUIRA - URBANO;2023-12-23 17:00;3.56
ZIPAQUIRA - URBANO;2023-12-23 16:00;3.86
ZIPAQUIRA - URBANO;2023-12-23 15:00;3.64
ZIPAQUIRA - URBANO;2023-12-23 14:00;4.81
ZIPAQUIRA - URBANO;2023-12-23 13:00;5.92
ZIPAQUIRA - URBANO;2023-12-23 12:00;6.76
ZIPAQUIRA - URBANO;2023-12-23 11:00;7.49
ZIPAQUIRA - URBANO;2023-12-23 10:00;9.54
ZIPAQUIRA - URBANO;2023-12-23 09:00;17.9
ZIPAQUIRA - URBANO;2023-12-23 08:00;19.95
ZIPAQUIRA - URBANO;2023-12-23 07:00;22.76
ZIPAQUIRA - URBANO;2023-12-23 06:00;17.67
ZIPAQUIRA - URBANO;2023-12-23 05:00;17.55
ZIPAQUIRA - URBANO;2023-12-23 04:00;14.36
ZIPAQUIRA - URBANO;2023-12-23 03:00;11.41
ZIPAQUIRA - URBANO;2023-12-23 02:00;10.97
ZIPAQUIRA - URBANO;2023-12-23 01:00;9.25
ZIPAQUIRA - URBANO;2023-12-23 00:00;8.86
ZIPAQUIRA - URBANO;2023-12-22 23:00;8.48
ZIPAQUIRA - URBANO;2023-12-22 22:00;9.37
ZIPAQUIRA - URBANO;2023-12-22 21:00;8.44
ZIPAQUIRA - URBANO;2023-12-22 20:00;8.96
ZIPAQUIRA - URBANO;2023-12-22 19:00;7.77
ZIPAQUIRA - URBANO;2023-12-22 18:00;6.98
ZIPAQUIRA - URBANO;2023-12-22 17:00;6.17
ZIPAQUIRA - URBANO;2023-12-22 16:00;6.79
ZIPAQUIRA - URBANO;2023-12-22 15:00;6.45
ZIPAQUIRA - URBANO;2023-12-22 14:00;6.19
ZIPAQUIRA - URBANO;2023-12-22 13:00;5.39
ZIPAQUIRA - URBANO;2023-12-22 12:00;5.68
ZIPAQUIRA - URBANO;2023-12-22 11:00;6.44
ZIPAQUIRA - URBANO;2023-12-22 10:00;9.35
ZIPAQUIRA - URBANO;2023-12-22 09:00;12.25
ZIPAQUIRA - URBANO;2023-12-22 08:00;14.04
ZIPAQUIRA - URBANO;2023-12-22 07:00;11.68
ZIPAQUIRA - URBANO;2023-12-22 06:00;12.41
ZIPAQUIRA - URBANO;2023-12-22 05:00;9.93
ZIPAQUIRA - URBANO;2023-12-22 04:00;9.3
ZIPAQUIRA - URBANO;2023-12-22 03:00;10.41
ZIPAQUIRA - URBANO;2023-12-22 02:00;10.14
ZIPAQUIRA - URBANO;2023-12-22 01:00;8.22
ZIPAQUIRA - URBANO;2023-12-22 00:00;9.47
ZIPAQUIRA - URBANO;2023-12-21 23:00;9.72
ZIPAQUIRA - URBANO;2023-12-21 22:00;10.13
ZIPAQUIRA - URBANO;2023-12-21 21:00;9.92
ZIPAQUIRA - URBANO;2023-12-21 20:00;9.75
ZIPAQUIRA - URBANO;2023-12-21 19:00;9.61
ZIPAQUIRA - URBANO;2023-12-21 18:00;9.19
ZIPAQUIRA - URBANO;2023-12-21 17:00;8.46
ZIPAQUIRA - URBANO;2023-12-21 16:00;7.38
ZIPAQUIRA - URBANO;2023-12-21 15:00;5.05
ZIPAQUIRA - URBANO;2023-12-21 14:00;4.94
ZIPAQUIRA - URBANO;2023-12-21 13:00;5.69
ZIPAQUIRA - URBANO;2023-12-21 12:00;5.88
ZIPAQUIRA - URBANO;2023-12-21 11:00;6.22
ZIPAQUIRA - URBANO;2023-12-21 10:00;7.11
ZIPAQUIRA - URBANO;2023-12-21 09:00;13.46
ZIPAQUIRA - URBANO;2023-12-21 08:00;17.33
ZIPAQUIRA - URBANO;2023-12-21 07:00;20.35
ZIPAQUIRA - URBANO;2023-12-21 06:00;20.41
ZIPAQUIRA - URBANO;2023-12-21 05:00;18.97
ZIPAQUIRA - URBANO;2023-12-21 04:00;13.01
ZIPAQUIRA - URBANO;2023-12-21 03:00;10.33
ZIPAQUIRA - URBANO;2023-12-21 02:00;11.43
ZIPAQUIRA - URBANO;2023-12-21 01:00;12.91
ZIPAQUIRA - URBANO;2023-12-21 00:00;9.18
ZIPAQUIRA - URBANO;2023-12-20 23:00;10.64
ZIPAQUIRA - URBANO;2023-12-20 22:00;9.38
ZIPAQUIRA - URBANO;2023-12-20 21:00;6.2
ZIPAQUIRA - URBANO;2023-12-20 20:00;8.8
ZIPAQUIRA - URBANO;2023-12-20 19:00;5.03
ZIPAQUIRA - URBANO;2023-12-20 18:00;5.11
ZIPAQUIRA - URBANO;2023-12-20 17:00;5.13
ZIPAQUIRA - URBANO;2023-12-20 16:00;4.06
ZIPAQUIRA - URBANO;2023-12-20 15:00;3.94
ZIPAQUIRA - URBANO;2023-12-20 14:00;4.45
ZIPAQUIRA - URBANO;2023-12-20 13:00;4.7
ZIPAQUIRA - URBANO;2023-12-20 12:00;4.59
ZIPAQUIRA - URBANO;2023-12-20 11:00;3.93
ZIPAQUIRA - URBANO;2023-12-20 10:00;8.54
ZIPAQUIRA - URBANO;2023-12-20 09:00;11.89
ZIPAQUIRA - URBANO;2023-12-20 08:00;11.54
ZIPAQUIRA - URBANO;2023-12-20 07:00;8.74
ZIPAQUIRA - URBANO;2023-12-20 06:00;5.79
ZIPAQUIRA - URBANO;2023-12-20 05:00;3.72
ZIPAQUIRA - URBANO;2023-12-20 04:00;7.13
ZIPAQUIRA - URBANO;2023-12-20 03:00;7.65
ZIPAQUIRA - URBANO;2023-12-20 02:00;6.1
ZIPAQUIRA - URBANO;2023-12-20 01:00;8.01
ZIPAQUIRA - URBANO;2023-12-20 00:00;5.38
ZIPAQUIRA - URBANO;2023-12-19 23:00;5.12
ZIPAQUIRA - URBANO;2023-12-19 22:00;6.28
ZIPAQUIRA - URBANO;2023-12-19 21:00;7.47
ZIPAQUIRA - URBANO;2023-12-19 20:00;7.94
ZIPAQUIRA - URBANO;2023-12-19 19:00;6.23
ZIPAQUIRA - URBANO;2023-12-19 18:00;6.61
ZIPAQUIRA - URBANO;2023-12-19 16:00;6.47
ZIPAQUIRA - URBANO;2023-12-19 15:00;6.46
ZIPAQUIRA - URBANO;2023-12-19 14:00;5.36
ZIPAQUIRA - URBANO;2023-12-19 13:00;8.16
ZIPAQUIRA - URBANO;2023-12-19 12:00;10.23
ZIPAQUIRA - URBANO;2023-12-19 11:00;7.68
ZIPAQUIRA - URBANO;2023-12-19 10:00;12.12
ZIPAQUIRA - URBANO;2023-12-19 09:00;12.22
ZIPAQUIRA - URBANO;2023-12-19 08:00;12.14
ZIPAQUIRA - URBANO;2023-12-19 07:00;8.39
ZIPAQUIRA - URBANO;2023-12-19 06:00;8.45
ZIPAQUIRA - URBANO;2023-12-19 05:00;7.37
ZIPAQUIRA - URBANO;2023-12-19 04:00;7.47
ZIPAQUIRA - URBANO;2023-12-19 03:00;6.79
ZIPAQUIRA - URBANO;2023-12-19 02:00;5.98
ZIPAQUIRA - URBANO;2023-12-19 01:00;5.77
ZIPAQUIRA - URBANO;2023-12-19 00:00;5.48
ZIPAQUIRA - URBANO;2023-12-18 23:00;6.99
ZIPAQUIRA - URBANO;2023-12-18 22:00;10.11
ZIPAQUIRA - URBANO;2023-12-18 21:00;12.3
ZIPAQUIRA - URBANO;2023-12-18 20:00;13.82
ZIPAQUIRA - URBANO;2023-12-18 19:00;10.47
ZIPAQUIRA - URBANO;2023-12-18 18:00;7.21
ZIPAQUIRA - URBANO;2023-12-18 17:00;10.66
ZIPAQUIRA - URBANO;2023-12-18 16:00;9.18
ZIPAQUIRA - URBANO;2023-12-18 15:00;7.52
ZIPAQUIRA - URBANO;2023-12-18 14:00;7.34
ZIPAQUIRA - URBANO;2023-12-18 13:00;5.8
ZIPAQUIRA - URBANO;2023-12-18 12:00;6.54
ZIPAQUIRA - URBANO;2023-12-18 11:00;6.13
ZIPAQUIRA - URBANO;2023-12-18 10:00;6.36
ZIPAQUIRA - URBANO;2023-12-18 09:00;9.77
ZIPAQUIRA - URBANO;2023-12-18 08:00;9.37
ZIPAQUIRA - URBANO;2023-12-18 07:00;10.17
ZIPAQUIRA - URBANO;2023-12-18 06:00;6.88
ZIPAQUIRA - URBANO;2023-12-18 05:00;5.24
ZIPAQUIRA - URBANO;2023-12-18 04:00;5.24
ZIPAQUIRA - URBANO;2023-12-18 03:00;5.78
ZIPAQUIRA - URBANO;2023-12-18 02:00;7.52
ZIPAQUIRA - URBANO;2023-12-18 01:00;6.65
ZIPAQUIRA - URBANO;2023-12-18 00:00;6.16
ZIPAQUIRA - URBANO;2023-12-17 23:00;5.88
ZIPAQUIRA - URBANO;2023-12-17 22:00;7.93
ZIPAQUIRA - URBANO;2023-12-17 21:00;6.98
ZIPAQUIRA - URBANO;2023-12-17 20:00;7.19
ZIPAQUIRA - URBANO;2023-12-17 19:00;5.95
ZIPAQUIRA - URBANO;2023-12-17 18:00;7.73
ZIPAQUIRA - URBANO;2023-12-17 17:00;6.4
ZIPAQUIRA - URBANO;2023-12-17 16:00;8.85
ZIPAQUIRA - URBANO;2023-12-17 15:00;9.38
ZIPAQUIRA - URBANO;2023-12-17 14:00;6.72
ZIPAQUIRA - URBANO;2023-12-17 13:00;7.29
ZIPAQUIRA - URBANO;2023-12-17 12:00;7.02
ZIPAQUIRA - URBANO;2023-12-17 11:00;6.46
ZIPAQUIRA - URBANO;2023-12-17 10:00;11.97
ZIPAQUIRA - URBANO;2023-12-17 09:00;17.61
ZIPAQUIRA - URBANO;2023-12-17 08:00;10.05
ZIPAQUIRA - URBANO;2023-12-17 07:00;5.91
ZIPAQUIRA - URBANO;2023-12-08 09:00;5.22
ZIPAQUIRA - URBANO;2023-12-08 08:00;5.06
ZIPAQUIRA - URBANO;2023-12-08 07:00;7.96
ZIPAQUIRA - URBANO;2023-12-08 06:00;7.37
ZIPAQUIRA - URBANO;2023-12-08 05:00;8.39
ZIPAQUIRA - URBANO;2023-12-08 04:00;5.77
ZIPAQUIRA - URBANO;2023-12-08 03:00;4.42
ZIPAQUIRA - URBANO;2023-12-08 02:00;4.46
ZIPAQUIRA - URBANO;2023-12-08 01:00;4.97
ZIPAQUIRA - URBANO;2023-12-08 00:00;6.33
ZIPAQUIRA - URBANO;2023-12-07 23:00;5.54
ZIPAQUIRA - URBANO;2023-12-07 22:00;4.85
ZIPAQUIRA - URBANO;2023-12-07 21:00;4.67
ZIPAQUIRA - URBANO;2023-12-07 20:00;5.74
ZIPAQUIRA - URBANO;2023-12-07 19:00;5.16
ZIPAQUIRA - URBANO;2023-12-07 18:00;5.67
ZIPAQUIRA - URBANO;2023-12-07 17:00;4.81
ZIPAQUIRA - URBANO;2023-12-07 16:00;6.28
ZIPAQUIRA - URBANO;2023-12-07 15:00;5.08
ZIPAQUIRA - URBANO;2023-12-07 14:00;7.25
ZIPAQUIRA - URBANO;2023-12-07 13:00;7.83
ZIPAQUIRA - URBANO;2023-12-07 12:00;5.87
ZIPAQUIRA - URBANO;2023-12-07 11:00;6.37
ZIPAQUIRA - URBANO;2023-12-07 10:00;6.24
ZIPAQUIRA - URBANO;2023-12-07 09:00;5.56
ZIPAQUIRA - URBANO;2023-12-07 08:00;10.37
ZIPAQUIRA - URBANO;2023-12-07 07:00;15.02
ZIPAQUIRA - URBANO;2023-12-07 06:00;8.93
ZIPAQUIRA - URBANO;2023-12-07 05:00;5.24
ZIPAQUIRA - URBANO;2023-12-07 04:00;6.15
ZIPAQUIRA - URBANO;2023-12-07 03:00;4.14
ZIPAQUIRA - URBANO;2023-12-07 02:00;6.16
ZIPAQUIRA - URBANO;2023-12-07 01:00;4.1
ZIPAQUIRA - URBANO;2023-12-07 00:00;3.44
ZIPAQUIRA - URBANO;2023-12-06 23:00;4.3
ZIPAQUIRA - URBANO;2023-12-06 22:00;4.08
ZIPAQUIRA - URBANO;2023-12-06 21:00;5.27
ZIPAQUIRA - URBANO;2023-12-06 20:00;4.12
ZIPAQUIRA - URBANO;2023-12-06 19:00;2.43
ZIPAQUIRA - URBANO;2023-12-06 18:00;2.39
ZIPAQUIRA - URBANO;2023-12-06 17:00;2.25
ZIPAQUIRA - URBANO;2023-12-06 16:00;1.51
ZIPAQUIRA - URBANO;2023-12-06 15:00;1.98
ZIPAQUIRA - URBANO;2023-12-06 14:00;1.75
ZIPAQUIRA - URBANO;2023-12-06 13:00;2.05
ZIPAQUIRA - URBANO;2023-12-06 12:00;1.55
ZIPAQUIRA - URBANO;2023-12-06 11:00;1.89
ZIPAQUIRA - URBANO;2023-12-06 10:00;2.13
ZIPAQUIRA - URBANO;2023-12-06 09:00;2.37
ZIPAQUIRA - URBANO;2023-12-06 08:00;10.83
ZIPAQUIRA - URBANO;2023-12-06 07:00;15.63
ZIPAQUIRA - URBANO;2023-12-06 06:00;6.02
ZIPAQUIRA - URBANO;2023-12-06 05:00;4.66
ZIPAQUIRA - URBANO;2023-12-06 04:00;5.17
ZIPAQUIRA - URBANO;2023-12-06 03:00;7.39
ZIPAQUIRA - URBANO;2023-12-06 02:00;5.13
ZIPAQUIRA - URBANO;2023-12-06 01:00;4.31
ZIPAQUIRA - URBANO;2023-12-06 00:00;6.4
ZIPAQUIRA - URBANO;2023-12-05 23:00;4.69
ZIPAQUIRA - URBANO;2023-12-05 22:00;3.75
ZIPAQUIRA - URBANO;2023-12-05 21:00;4.61
ZIPAQUIRA - URBANO;2023-12-05 20:00;3.29
ZIPAQUIRA - URBANO;2023-12-05 19:00;2.8
ZIPAQUIRA - URBANO;2023-12-05 18:00;2.53
ZIPAQUIRA - URBANO;2023-12-05 17:00;2.37
ZIPAQUIRA - URBANO;2023-12-05 16:00;1.86
ZIPAQUIRA - URBANO;2023-12-05 15:00;1.83
ZIPAQUIRA - URBANO;2023-12-05 14:00;1.89
ZIPAQUIRA - URBANO;2023-12-05 13:00;1.88
ZIPAQUIRA - URBANO;2023-12-05 12:00;2.16
ZIPAQUIRA - URBANO;2023-12-05 11:00;2.14
ZIPAQUIRA - URBANO;2023-12-05 10:00;2.56
ZIPAQUIRA - URBANO;2023-12-05 09:00;10.42
ZIPAQUIRA - URBANO;2023-12-05 08:00;15.84
ZIPAQUIRA - URBANO;2023-12-05 07:00;10.86
ZIPAQUIRA - URBANO;2023-12-05 06:00;8.99
ZIPAQUIRA - URBANO;2023-12-05 05:00;9.85
ZIPAQUIRA - URBANO;2023-12-05 04:00;9.61
ZIPAQUIRA - URBANO;2023-12-05 03:00;11.02
ZIPAQUIRA - URBANO;2023-12-05 02:00;9.91
ZIPAQUIRA - URBANO;2023-12-05 01:00;8.43
ZIPAQUIRA - URBANO;2023-12-05 00:00;6.25
ZIPAQUIRA - URBANO;2023-12-04 23:00;5.11
ZIPAQUIRA - URBANO;2023-12-04 22:00;5.84
ZIPAQUIRA - URBANO;2023-12-04 21:00;4.58
ZIPAQUIRA - URBANO;2023-12-04 20:00;4.76
ZIPAQUIRA - URBANO;2023-12-04 19:00;5.41
ZIPAQUIRA - URBANO;2023-12-04 18:00;3.48
ZIPAQUIRA - URBANO;2023-12-04 17:00;2.98
ZIPAQUIRA - URBANO;2023-12-04 16:00;2.76
ZIPAQUIRA - URBANO;2023-12-04 15:00;2.2
ZIPAQUIRA - URBANO;2023-12-04 14:00;2.38
ZIPAQUIRA - URBANO;2023-12-04 13:00;2.77
ZIPAQUIRA - URBANO;2023-12-04 12:00;2.84
ZIPAQUIRA - URBANO;2023-12-04 11:00;2.57
ZIPAQUIRA - URBANO;2023-12-04 10:00;2.96
ZIPAQUIRA - URBANO;2023-12-04 09:00;4.49
ZIPAQUIRA - URBANO;2023-12-04 08:00;11.07
ZIPAQUIRA - URBANO;2023-12-04 07:00;13.5
ZIPAQUIRA - URBANO;2023-12-04 06:00;10.1
ZIPAQUIRA - URBANO;2023-12-04 05:00;7.48
ZIPAQUIRA - URBANO;2023-12-04 04:00;7.81
ZIPAQUIRA - URBANO;2023-12-04 03:00;6.74
ZIPAQUIRA - URBANO;2023-12-04 02:00;7.66
ZIPAQUIRA - URBANO;2023-12-04 01:00;7.4
ZIPAQUIRA - URBANO;2023-12-04 00:00;6.58
ZIPAQUIRA - URBANO;2023-12-03 23:00;5.33
ZIPAQUIRA - URBANO;2023-12-03 22:00;5.09
ZIPAQUIRA - URBANO;2023-12-03 21:00;4.79
ZIPAQUIRA - URBANO;2023-12-03 20:00;4.53
ZIPAQUIRA - URBANO;2023-12-03 19:00;4.97
ZIPAQUIRA - URBANO;2023-12-03 18:00;3.56
ZIPAQUIRA - URBANO;2023-12-03 17:00;3.61
ZIPAQUIRA - URBANO;2023-12-03 16:00;3.77
ZIPAQUIRA - URBANO;2023-12-03 15:00;4.26
ZIPAQUIRA - URBANO;2023-12-03 14:00;4.19
ZIPAQUIRA - URBANO;2023-12-03 13:00;4.73
ZIPAQUIRA - URBANO;2023-12-03 12:00;5.3
ZIPAQUIRA - URBANO;2023-12-03 11:00;8.32
ZIPAQUIRA - URBANO;2023-12-03 10:00;12.51
ZIPAQUIRA - URBANO;2023-12-03 09:00;13.02
ZIPAQUIRA - URBANO;2023-12-03 08:00;13.65
ZIPAQUIRA - URBANO;2023-12-03 07:00;13.08
ZIPAQUIRA - URBANO;2023-12-03 06:00;16.02
ZIPAQUIRA - URBANO;2023-12-03 05:00;15.95
ZIPAQUIRA - URBANO;2023-12-03 04:00;9.82
ZIPAQUIRA - URBANO;2023-12-03 03:00;10.32
ZIPAQUIRA - URBANO;2023-12-03 02:00;8.64
ZIPAQUIRA - URBANO;2023-12-03 01:00;8.61
ZIPAQUIRA - URBANO;2023-12-03 00:00;6.96
ZIPAQUIRA - URBANO;2023-12-02 23:00;5.86
ZIPAQUIRA - URBANO;2023-12-02 22:00;5.25
ZIPAQUIRA - URBANO;2023-12-02 21:00;5.49
ZIPAQUIRA - URBANO;2023-12-02 20:00;6.03
ZIPAQUIRA - URBANO;2023-12-02 19:00;5.83
ZIPAQUIRA - URBANO;2023-12-02 18:00;4.03
ZIPAQUIRA - URBANO;2023-12-02 17:00;3.91
ZIPAQUIRA - URBANO;2023-12-02 16:00;3.19
ZIPAQUIRA - URBANO;2023-12-02 15:00;3.09
ZIPAQUIRA - URBANO;2023-12-02 14:00;3.32
ZIPAQUIRA - URBANO;2023-12-02 13:00;3.04
ZIPAQUIRA - URBANO;2023-12-02 12:00;2.57
ZIPAQUIRA - URBANO;2023-12-02 11:00;4.02
ZIPAQUIRA - URBANO;2023-12-02 10:00;4.51
ZIPAQUIRA - URBANO;2023-12-02 09:00;4.5
ZIPAQUIRA - URBANO;2023-12-02 08:00;8.87
ZIPAQUIRA - URBANO;2023-12-02 07:00;24.25
ZIPAQUIRA - URBANO;2023-12-02 06:00;12.6
ZIPAQUIRA - URBANO;2023-12-02 05:00;15.45
ZIPAQUIRA - URBANO;2023-12-02 04:00;13.01
ZIPAQUIRA - URBANO;2023-12-02 03:00;8.63
ZIPAQUIRA - URBANO;2023-12-02 02:00;6.65
ZIPAQUIRA - URBANO;2023-12-02 01:00;3.96
ZIPAQUIRA - URBANO;2023-12-02 00:00;3.47
ZIPAQUIRA - URBANO;2023-12-01 23:00;4.2
ZIPAQUIRA - URBANO;2023-12-01 22:00;3.97
ZIPAQUIRA - URBANO;2023-12-01 21:00;4.51
ZIPAQUIRA - URBANO;2023-12-01 20:00;2.61
ZIPAQUIRA - URBANO;2023-12-01 19:00;2.95
ZIPAQUIRA - URBANO;2023-12-01 18:00;2.97
ZIPAQUIRA - URBANO;2023-12-01 17:00;3.2
ZIPAQUIRA - URBANO;2023-12-01 16:00;3.11
ZIPAQUIRA - URBANO;2023-12-01 15:00;2.33
ZIPAQUIRA - URBANO;2023-12-01 14:00;2.48
ZIPAQUIRA - URBANO;2023-12-01 13:00;2.37
ZIPAQUIRA - URBANO;2023-12-01 12:00;1.82
ZIPAQUIRA - URBANO;2023-12-01 11:00;1.85
ZIPAQUIRA - URBANO;2023-12-01 10:00;3.8
ZIPAQUIRA - URBANO;2023-12-01 09:00;5.9
ZIPAQUIRA - URBANO;2023-12-01 08:00;14.09
ZIPAQUIRA - URBANO;2023-12-01 07:00;13.33
ZIPAQUIRA - URBANO;2023-12-01 06:00;14.52
ZIPAQUIRA - URBANO;2023-12-01 05:00;21.07
ZIPAQUIRA - URBANO;2023-12-01 04:00;14.35
ZIPAQUIRA - URBANO;2023-12-01 03:00;9.35
ZIPAQUIRA - URBANO;2023-12-01 02:00;6.97
ZIPAQUIRA - URBANO;2023-12-01 01:00;6.36
ZIPAQUIRA - URBANO;2023-12-01 00:00;5.17
